iso3,source,ilostat_year,sex,code,emp,share
AGO,BA:13951,2024,SEX_F,1,3208.224,0.5049168511315375
AGO,BA:13951,2024,SEX_F,2,3.644,5.735001687922422e-4
AGO,BA:13951,2024,SEX_F,3,3.173,4.993732260092713e-4
AGO,BA:13951,2024,SEX_F,5,7.162,0.0011271702000247089
AGO,BA:13951,2024,SEX_F,7,0.961,1.5124414440432073e-4
AGO,BA:13951,2024,SEX_F,8,2.503,3.9392725644538486e-4
AGO,BA:13951,2024,SEX_F,10,100.895,0.015879061342012425
AGO,BA:13951,2024,SEX_F,11,20.988,0.003303134342099775
AGO,BA:13951,2024,SEX_F,13,4.295,6.759558795177499e-4
AGO,BA:13951,2024,SEX_F,14,16.119,0.002536841169254158
AGO,BA:13951,2024,SEX_F,16,1.497,2.3560092005542994e-4
AGO,BA:13951,2024,SEX_F,20,2.535,3.9896348185739134e-4
AGO,BA:13951,2024,SEX_F,22,2.842,4.4727976940382887e-4
AGO,BA:13951,2024,SEX_F,23,3.335,5.248691171575542e-4
AGO,BA:13951,2024,SEX_F,25,2.852,4.488535898450809e-4
AGO,BA:13951,2024,SEX_F,31,0.773,1.2165632010878245e-4
AGO,BA:13951,2024,SEX_F,32,1.628,2.562179678358316e-4
AGO,BA:13951,2024,SEX_F,35,2.966,4.6679514287535417e-4
AGO,BA:13951,2024,SEX_F,36,1.068,1.6808402312571755e-4
AGO,BA:13951,2024,SEX_F,38,5.527,8.698505578800008e-4
AGO,BA:13951,2024,SEX_F,41,0.999,1.572246620810785e-4
AGO,BA:13951,2024,SEX_F,42,8.09,0.001273220736972898
AGO,BA:13951,2024,SEX_F,45,6.746,0.0010616992696686242
AGO,BA:13951,2024,SEX_F,46,35.827,0.005638526494873672
AGO,BA:13951,2024,SEX_F,47,1939.96,0.30531487032113014
AGO,BA:13951,2024,SEX_F,49,7.118,0.0011202453900831999
AGO,BA:13951,2024,SEX_F,52,8.024,0.0012628335220606342
AGO,BA:13951,2024,SEX_F,55,14.457,0.00227527221191807
AGO,BA:13951,2024,SEX_F,56,64.658,0.01017600820904742
AGO,BA:13951,2024,SEX_F,61,4.344,6.836675996798848e-4
AGO,BA:13951,2024,SEX_F,63,0.621,9.773424940175149e-5
AGO,BA:13951,2024,SEX_F,64,9.135,0.0014376849730837356
AGO,BA:13951,2024,SEX_F,66,2.813,4.42715690124198e-4
AGO,BA:13951,2024,SEX_F,68,1.49,2.344992457465535e-4
AGO,BA:13951,2024,SEX_F,69,7.787,0.001225533977602961
AGO,BA:13951,2024,SEX_F,78,2.869,4.515290845952094e-4
AGO,BA:13951,2024,SEX_F,79,2.306,3.629229937527197e-4
AGO,BA:13951,2024,SEX_F,80,7.674,0.0012077498066168132
AGO,BA:13951,2024,SEX_F,81,17.577,0.0027663041895887057
AGO,BA:13951,2024,SEX_F,82,18.334,0.002885442396991484
AGO,BA:13951,2024,SEX_F,84,110.766,0.01743257949957231
AGO,BA:13951,2024,SEX_F,85,142.786,0.022471952552461334
AGO,BA:13951,2024,SEX_F,86,77.203,0.012150365952598101
AGO,BA:13951,2024,SEX_F,87,9.389,0.0014776600122915374
AGO,BA:13951,2024,SEX_F,88,3.995,6.287412662801887e-4
AGO,BA:13951,2024,SEX_F,92,2.531,3.9833395368089056e-4
AGO,BA:13951,2024,SEX_F,93,1.753,2.7589072335148205e-4
AGO,BA:13951,2024,SEX_F,94,4.202,6.613193494141059e-4
AGO,BA:13951,2024,SEX_F,96,79.328,0.012484802796364158
AGO,BA:13951,2024,SEX_F,97,368.196,0.0579474391187235
AGO,BA:13951,2024,SEX_M,1,2600.714,0.4245827293533535
AGO,BA:13951,2024,SEX_M,2,9.076,0.0014817134262402698
AGO,BA:13951,2024,SEX_M,3,90.555,0.014783666737900797
AGO,BA:13951,2024,SEX_M,5,2.804,4.577704326991754e-4
AGO,BA:13951,2024,SEX_M,6,8.865,0.0014472663644358738
AGO,BA:13951,2024,SEX_M,7,8.186,0.0013364153930368937
AGO,BA:13951,2024,SEX_M,8,97.488,0.015915522090933384
AGO,BA:13951,2024,SEX_M,9,9.554,0.0015597498980056783
AGO,BA:13951,2024,SEX_M,10,65.231,0.01064936629650496
AGO,BA:13951,2024,SEX_M,11,15.781,0.0025763463617780626
AGO,BA:13951,2024,SEX_M,13,5.863,9.571712007543743e-4
AGO,BA:13951,2024,SEX_M,14,15.29,0.002496187559190582
AGO,BA:13951,2024,SEX_M,16,18.238,0.0029774668871496296
AGO,BA:13951,2024,SEX_M,17,1.705,2.783518501255685e-4
AGO,BA:13951,2024,SEX_M,18,1.924,3.1410496166662394e-4
AGO,BA:13951,2024,SEX_M,19,3.455,5.64050230019847e-4
AGO,BA:13951,2024,SEX_M,20,3.181,5.193180265392572e-4
AGO,BA:13951,2024,SEX_M,22,9.906,0.001617216086418699
AGO,BA:13951,2024,SEX_M,23,17.332,0.0028295567544729346
AGO,BA:13951,2024,SEX_M,24,4.037,6.5906534836183e-4
AGO,BA:13951,2024,SEX_M,25,55.272,0.009023497630580893
AGO,BA:13951,2024,SEX_M,28,1.962,3.203086979157568e-4
AGO,BA:13951,2024,SEX_M,30,2.621,4.27894544973088e-4
AGO,BA:13951,2024,SEX_M,31,22.511,0.0036750607027429163
AGO,BA:13951,2024,SEX_M,32,1.993,3.253696406453126e-4
AGO,BA:13951,2024,SEX_M,33,15.89,0.002594141289440049
AGO,BA:13951,2024,SEX_M,35,21.147,0.0034523792226424615
AGO,BA:13951,2024,SEX_M,36,6.099,9.956996679858312e-4
AGO,BA:13951,2024,SEX_M,38,5.195,8.481160477433012e-4
AGO,BA:13951,2024,SEX_M,41,123.965,0.020238056950625277
AGO,BA:13951,2024,SEX_M,42,243.751,0.03979386617006302
AGO,BA:13951,2024,SEX_M,43,34.969,0.005708906655156015
AGO,BA:13951,2024,SEX_M,45,153.386,0.025041218113407888
AGO,BA:13951,2024,SEX_M,46,72.38,0.01181648499242736
AGO,BA:13951,2024,SEX_M,47,555.125,0.09062760750789221
AGO,BA:13951,2024,SEX_M,49,390.887,0.06381473292670563
AGO,BA:13951,2024,SEX_M,50,12.088,0.0019734411520925936
AGO,BA:13951,2024,SEX_M,51,5.559,9.075413107613111e-4
AGO,BA:13951,2024,SEX_M,52,81.335,0.013278444416400652
AGO,BA:13951,2024,SEX_M,55,17.136,0.0027975585359247754
AGO,BA:13951,2024,SEX_M,56,34.691,0.005663521426807095
AGO,BA:13951,2024,SEX_M,58,1.725,2.816169744672174e-4
AGO,BA:13951,2024,SEX_M,59,6.345,0.0010358606973881127
AGO,BA:13951,2024,SEX_M,60,4.801,7.837930982128178e-4
AGO,BA:13951,2024,SEX_M,61,19.605,0.003200638135901332
AGO,BA:13951,2024,SEX_M,62,11.555,0.0018864255883876504
AGO,BA:13951,2024,SEX_M,63,5.618,9.171734275691753e-4
AGO,BA:13951,2024,SEX_M,64,23.945,0.003909170118039143
AGO,BA:13951,2024,SEX_M,65,1.663,2.714950890081058e-4
AGO,BA:13951,2024,SEX_M,66,3.505,5.722130408739693e-4
AGO,BA:13951,2024,SEX_M,68,3.517,5.741721154789586e-4
AGO,BA:13951,2024,SEX_M,69,7.117,0.0011618944969757601
AGO,BA:13951,2024,SEX_M,71,1.103,1.800716074419367e-4
AGO,BA:13951,2024,SEX_M,74,9.946,0.0016237463351019966
AGO,BA:13951,2024,SEX_M,78,3.305,5.395617974574803e-4
AGO,BA:13951,2024,SEX_M,79,9.254,0.0015107730328809447
AGO,BA:13951,2024,SEX_M,80,172.247,0.028120393623799884
AGO,BA:13951,2024,SEX_M,81,11.548,0.0018852827948680733
AGO,BA:13951,2024,SEX_M,82,68.383,0.011163949892748827
AGO,BA:13951,2024,SEX_M,84,441.611,0.07209574128199556
AGO,BA:13951,2024,SEX_M,85,239.22,0.039054152250462465
AGO,BA:13951,2024,SEX_M,86,50.817,0.008296191183478602
AGO,BA:13951,2024,SEX_M,87,4.654,7.597944343016984e-4
AGO,BA:13951,2024,SEX_M,90,0.972,1.586850430041364e-4
AGO,BA:13951,2024,SEX_M,91,0.985,1.608073738262082e-4
AGO,BA:13951,2024,SEX_M,92,15.251,0.0024898205667243664
AGO,BA:13951,2024,SEX_M,93,7.469,0.0012193606853887807
AGO,BA:13951,2024,SEX_M,94,17.052,0.0027838450136898497
AGO,BA:13951,2024,SEX_M,95,32.363,0.005283460953439163
AGO,BA:13951,2024,SEX_M,96,71.557,0.011682125125768508
AGO,BA:13951,2024,SEX_M,97,30.345,0.004954009907366789
AGO,BA:13951,2024,SEX_M,99,0.716,1.1689145143103053e-4
ALB,BA:480,2024,SEX_F,1,222.413,0.4153766278394393
ALB,BA:480,2024,SEX_F,3,0.48,8.964439190287027e-4
ALB,BA:480,2024,SEX_F,6,0.595,0.001111216941295996
ALB,BA:480,2024,SEX_F,7,0.215,4.0153217206493973e-4
ALB,BA:480,2024,SEX_F,10,13.583,0.02536749531701431
ALB,BA:480,2024,SEX_F,11,0.738,0.0013782825255066304
ALB,BA:480,2024,SEX_F,13,0.676,0.0012624918526320896
ALB,BA:480,2024,SEX_F,14,28.377,0.05299664393807812
ALB,BA:480,2024,SEX_F,15,15.023,0.028056827074100416
ALB,BA:480,2024,SEX_F,17,1.368,0.002554865169231803
ALB,BA:480,2024,SEX_F,18,0.346,6.461866582998564e-4
ALB,BA:480,2024,SEX_F,20,0.396,7.395662331986798e-4
ALB,BA:480,2024,SEX_F,22,0.18,3.361664696357635e-4
ALB,BA:480,2024,SEX_F,23,0.73,0.0013633417935228188
ALB,BA:480,2024,SEX_F,24,0.389,7.264930927128445e-4
ALB,BA:480,2024,SEX_F,25,1.055,0.0019703090303651695
ALB,BA:480,2024,SEX_F,27,1.82,0.0033990165263171647
ALB,BA:480,2024,SEX_F,31,2.279,0.004256241023888361
ALB,BA:480,2024,SEX_F,32,0.97,0.00181156375303717
ALB,BA:480,2024,SEX_F,35,2.255,0.004211418827936926
ALB,BA:480,2024,SEX_F,36,1.694,0.00316369999757213
ALB,BA:480,2024,SEX_F,38,0.465,8.684300465590558e-4
ALB,BA:480,2024,SEX_F,41,1.587,0.0029638677072886485
ALB,BA:480,2024,SEX_F,42,0.489,9.132522425104909e-4
ALB,BA:480,2024,SEX_F,43,1.769,0.0033037693599203646
ALB,BA:480,2024,SEX_F,45,0.844,0.0015762472242921355
ALB,BA:480,2024,SEX_F,46,3.151,0.005884780810123838
ALB,BA:480,2024,SEX_F,47,49.241,0.09196207295185906
ALB,BA:480,2024,SEX_F,49,1.079,0.0020151312263166046
ALB,BA:480,2024,SEX_F,50,0.328,6.125700113362802e-4
ALB,BA:480,2024,SEX_F,51,0.819,0.0015295574368427239
ALB,BA:480,2024,SEX_F,52,0.767,0.001432442678947948
ALB,BA:480,2024,SEX_F,53,1.167,0.0021794792781385337
ALB,BA:480,2024,SEX_F,55,6.394,0.01194138003806151
ALB,BA:480,2024,SEX_F,56,20.049,0.03744334194293013
ALB,BA:480,2024,SEX_F,60,1.469,0.002743491910527426
ALB,BA:480,2024,SEX_F,61,3.122,0.00583062065668252
ALB,BA:480,2024,SEX_F,62,2.086,0.0038957958647789035
ALB,BA:480,2024,SEX_F,64,5.198,0.009707740606481661
ALB,BA:480,2024,SEX_F,65,0.713,0.0013315927380572188
ALB,BA:480,2024,SEX_F,66,1.248,0.002330754189474627
ALB,BA:480,2024,SEX_F,68,1.297,0.0024222661728754737
ALB,BA:480,2024,SEX_F,69,4.183,0.007812135236035548
ALB,BA:480,2024,SEX_F,70,0.439,8.198726676116677e-4
ALB,BA:480,2024,SEX_F,71,2.35,0.00438884002024469
ALB,BA:480,2024,SEX_F,73,0.152,2.838739076924225e-4
ALB,BA:480,2024,SEX_F,74,0.979,0.0018283720765189583
ALB,BA:480,2024,SEX_F,78,0.443,8.273430336035735e-4
ALB,BA:480,2024,SEX_F,79,1.656,0.0030927315206490244
ALB,BA:480,2024,SEX_F,80,0.622,0.0011616419117413605
ALB,BA:480,2024,SEX_F,81,1.701,0.003176773138057965
ALB,BA:480,2024,SEX_F,82,8.675,0.016201356244945828
ALB,BA:480,2024,SEX_F,84,27.391,0.05115519872107332
ALB,BA:480,2024,SEX_F,85,45.64,0.08523687596764581
ALB,BA:480,2024,SEX_F,86,25.36,0.04736212038868313
ALB,BA:480,2024,SEX_F,87,1.289,0.002407325440891662
ALB,BA:480,2024,SEX_F,88,0.806,0.00150527874736903
ALB,BA:480,2024,SEX_F,90,0.6,0.0011205548987858784
ALB,BA:480,2024,SEX_F,91,0.803,0.0014996759728751006
ALB,BA:480,2024,SEX_F,93,0.231,4.314136360325632e-4
ALB,BA:480,2024,SEX_F,94,1.491,0.002784578923482908
ALB,BA:480,2024,SEX_F,95,0.676,0.0012624918526320896
ALB,BA:480,2024,SEX_F,96,6.874,0.012837823957090213
ALB,BA:480,2024,SEX_F,97,3.941,0.007360178093525244
ALB,BA:480,2024,SEX_F,99,0.283,5.285283939273392e-4
ALB,BA:480,2024,SEX_M,1,207.636,0.3249165941625301
ALB,BA:480,2024,SEX_M,3,1.552,0.0024286277627205625
ALB,BA:480,2024,SEX_M,6,3.064,0.004794662026401935
ALB,BA:480,2024,SEX_M,7,2.919,0.004567760592384873
ALB,BA:480,2024,SEX_M,8,1.101,0.001722886061053698
ALB,BA:480,2024,SEX_M,10,11.777,0.018429090954613443
ALB,BA:480,2024,SEX_M,11,1.995,0.0031218507645795895
ALB,BA:480,2024,SEX_M,13,0.365,5.711656787326066e-4
ALB,BA:480,2024,SEX_M,14,1.353,0.0021172251050005936
ALB,BA:480,2024,SEX_M,15,3.745,0.005860316347544141
ALB,BA:480,2024,SEX_M,16,0.805,0.001259694168163694
ALB,BA:480,2024,SEX_M,17,0.943,0.0014756417398488985
ALB,BA:480,2024,SEX_M,18,0.502,7.855484129418315e-4
ALB,BA:480,2024,SEX_M,20,0.676,0.001057830133762307
ALB,BA:480,2024,SEX_M,22,1.016,0.00158987487559542
ALB,BA:480,2024,SEX_M,23,4.926,0.007708389406676219
ALB,BA:480,2024,SEX_M,24,2.671,0.0041796808983418955
ALB,BA:480,2024,SEX_M,25,6.187,0.009681649463886676
ALB,BA:480,2024,SEX_M,27,1.58,0.0024724432120479954
ALB,BA:480,2024,SEX_M,28,0.298,4.6632156784196367e-4
ALB,BA:480,2024,SEX_M,31,11.337,0.017740562465182356
ALB,BA:480,2024,SEX_M,32,0.619,9.686343976314615e-4
ALB,BA:480,2024,SEX_M,35,8.557,0.01339031428195867
ALB,BA:480,2024,SEX_M,36,4.969,0.007775677418143348
ALB,BA:480,2024,SEX_M,38,2.411,0.0037728231545871628
ALB,BA:480,2024,SEX_M,41,39.669,0.06207553783464046
ALB,BA:480,2024,SEX_M,42,5.341,0.008357796959207813
ALB,BA:480,2024,SEX_M,43,44.726,0.06998892095067002
ALB,BA:480,2024,SEX_M,45,14.326,0.022417861680885814
ALB,BA:480,2024,SEX_M,46,5.189,0.008119941662858891
ALB,BA:480,2024,SEX_M,47,58.812,0.09203122163732069
ALB,BA:480,2024,SEX_M,49,16.415,0.025686807168207496
ALB,BA:480,2024,SEX_M,50,1.192,0.0018652862713678547
ALB,BA:480,2024,SEX_M,51,0.644,0.0010077553345309552
ALB,BA:480,2024,SEX_M,52,1.369,0.0021422625046162696
ALB,BA:480,2024,SEX_M,53,1.126,0.0017620069979531914
ALB,BA:480,2024,SEX_M,55,9.243,0.014463792790480774
ALB,BA:480,2024,SEX_M,56,32.389,0.05068352100950793
ALB,BA:480,2024,SEX_M,58,0.38,5.946382408723027e-4
ALB,BA:480,2024,SEX_M,59,0.351,5.492579540688901e-4
ALB,BA:480,2024,SEX_M,60,3.81,0.005962030783482825
ALB,BA:480,2024,SEX_M,61,2.16,0.003380048948116247
ALB,BA:480,2024,SEX_M,62,3.842,0.006012105582714177
ALB,BA:480,2024,SEX_M,63,0.618,9.670695601554818e-4
ALB,BA:480,2024,SEX_M,64,2.595,0.004060753250167436
ALB,BA:480,2024,SEX_M,65,1.023,0.001600828737927278
ALB,BA:480,2024,SEX_M,66,0.447,6.994823517629456e-4
ALB,BA:480,2024,SEX_M,68,1.325,0.0020734096556731607
ALB,BA:480,2024,SEX_M,69,1.895,0.002965367016981615
ALB,BA:480,2024,SEX_M,70,0.369,5.774250286365256e-4
ALB,BA:480,2024,SEX_M,71,1.422,0.002225198890843196
ALB,BA:480,2024,SEX_M,73,0.398,6.228053154399381e-4
ALB,BA:480,2024,SEX_M,74,2.255,0.0035287085083343223
ALB,BA:480,2024,SEX_M,75,0.165,2.581981835366578e-4
ALB,BA:480,2024,SEX_M,77,0.868,0.0013582789291504177
ALB,BA:480,2024,SEX_M,78,0.153,2.3942013382490082e-4
ALB,BA:480,2024,SEX_M,79,2.115,0.0033096312616971587
ALB,BA:480,2024,SEX_M,80,7.157,0.011199541815587027
ALB,BA:480,2024,SEX_M,81,2.015,0.0031531475140991845
ALB,BA:480,2024,SEX_M,82,4.32,0.006760097896232494
ALB,BA:480,2024,SEX_M,84,46.855,0.0733204599370309
ALB,BA:480,2024,SEX_M,85,15.01,0.023488210514455956
ALB,BA:480,2024,SEX_M,86,8.811,0.013787783000857524
ALB,BA:480,2024,SEX_M,87,0.16,2.5037399615675905e-4
ALB,BA:480,2024,SEX_M,90,3.535,0.005531700477588395
ALB,BA:480,2024,SEX_M,91,0.732,0.0011454610324171726
ALB,BA:480,2024,SEX_M,92,0.213,3.3331038238368544e-4
ALB,BA:480,2024,SEX_M,93,1.513,0.0023675991011573526
ALB,BA:480,2024,SEX_M,94,1.531,0.002395766175724988
ALB,BA:480,2024,SEX_M,95,3.103,0.004855690687965146
ALB,BA:480,2024,SEX_M,96,4.306,0.006738190171568777
ALB,BA:480,2024,SEX_M,99,0.147,2.3003110896902234e-4
ARE,BA:716,2023,SEX_F,1,1.29,6.613363300242593e-4
ARE,BA:716,2023,SEX_F,6,11.08,0.005680315144704491
ARE,BA:716,2023,SEX_F,9,23.834,0.012218829526975346
ARE,BA:716,2023,SEX_F,10,11.914,0.0061078767720225005
ARE,BA:716,2023,SEX_F,11,2.238,0.0011473416330188312
ARE,BA:716,2023,SEX_F,13,2.051,0.0010514734983564
ARE,BA:716,2023,SEX_F,14,3.371,0.0017281897430323863
ARE,BA:716,2023,SEX_F,16,0.553,2.8350309341350035e-4
ARE,BA:716,2023,SEX_F,17,0.16,8.202621147587712e-5
ARE,BA:716,2023,SEX_F,18,5.203,0.0026673898644311795
ARE,BA:716,2023,SEX_F,19,1.603,8.21800106223944e-4
ARE,BA:716,2023,SEX_F,20,4.705,0.002412083281212512
ARE,BA:716,2023,SEX_F,21,3.854,0.0019758063689251904
ARE,BA:716,2023,SEX_F,22,0.986,5.054865282200928e-4
ARE,BA:716,2023,SEX_F,23,0.606,3.106742759648846e-4
ARE,BA:716,2023,SEX_F,24,1.7,8.715284969311944e-4
ARE,BA:716,2023,SEX_F,25,2.119,0.0010863346382336478
ARE,BA:716,2023,SEX_F,26,2.971,0.0015231242143426934
ARE,BA:716,2023,SEX_F,27,3.776,0.0019358185908307
ARE,BA:716,2023,SEX_F,28,5.304,0.002719168910425327
ARE,BA:716,2023,SEX_F,29,1.823,9.34586147003275e-4
ARE,BA:716,2023,SEX_F,30,1.365,6.997861166535768e-4
ARE,BA:716,2023,SEX_F,31,1.676,8.592245652098129e-4
ARE,BA:716,2023,SEX_F,32,2.046,0.0010489101792477786
ARE,BA:716,2023,SEX_F,33,3.594,0.0018425137752768898
ARE,BA:716,2023,SEX_F,35,10.607,0.005437825157028929
ARE,BA:716,2023,SEX_F,36,1.615,8.279520720846348e-4
ARE,BA:716,2023,SEX_F,38,0.319,1.6353975913003003e-4
ARE,BA:716,2023,SEX_F,41,35.356,0.018125742080881947
ARE,BA:716,2023,SEX_F,42,7.036,0.003607102649651696
ARE,BA:716,2023,SEX_F,43,20.895,0.010712110554927828
ARE,BA:716,2023,SEX_F,45,22.061,0.011309876571058282
ARE,BA:716,2023,SEX_F,46,45.822,0.023491281639047762
ARE,BA:716,2023,SEX_F,47,115.699,0.05931469150967192
ARE,BA:716,2023,SEX_F,49,14.719,0.007545898791958971
ARE,BA:716,2023,SEX_F,50,9.036,0.00463243029310016
ARE,BA:716,2023,SEX_F,51,24.694,0.012659720413658185
ARE,BA:716,2023,SEX_F,52,22.86,0.011719494964615945
ARE,BA:716,2023,SEX_F,53,2.541,0.0013026787710012735
ARE,BA:716,2023,SEX_F,55,19.14,0.009812385547801802
ARE,BA:716,2023,SEX_F,56,31.079,0.015933078915367407
ARE,BA:716,2023,SEX_F,58,5.29,0.0027119916169211873
ARE,BA:716,2023,SEX_F,59,5.939,0.003044710437220214
ARE,BA:716,2023,SEX_F,60,4.502,0.0023080125254024927
ARE,BA:716,2023,SEX_F,61,7.805,0.004001341128557631
ARE,BA:716,2023,SEX_F,62,36.498,0.01871120416529102
ARE,BA:716,2023,SEX_F,63,4.651,0.002384399434839403
ARE,BA:716,2023,SEX_F,64,67.794,0.03475553112997259
ARE,BA:716,2023,SEX_F,65,14.714,0.00754333547285035
ARE,BA:716,2023,SEX_F,66,15.148,0.007765831571478666
ARE,BA:716,2023,SEX_F,68,54.349,0.027862766046890284
ARE,BA:716,2023,SEX_F,69,25.818,0.013235954549276223
ARE,BA:716,2023,SEX_F,70,24.256,0.012435173659742973
ARE,BA:716,2023,SEX_F,71,27.109,0.013897803543122207
ARE,BA:716,2023,SEX_F,72,1.628,8.346167017670497e-4
ARE,BA:716,2023,SEX_F,73,21.669,0.011108912352942384
ARE,BA:716,2023,SEX_F,74,18.323,0.009393539205453104
ARE,BA:716,2023,SEX_F,77,3.52,0.0018045766524692967
ARE,BA:716,2023,SEX_F,78,25.557,0.013102149291806198
ARE,BA:716,2023,SEX_F,79,15.706,0.008051897984000788
ARE,BA:716,2023,SEX_F,80,4.502,0.0023080125254024927
ARE,BA:716,2023,SEX_F,81,33.601,0.01722601707375592
ARE,BA:716,2023,SEX_F,82,41.93,0.02149599404489705
ARE,BA:716,2023,SEX_F,84,110.458,0.05662782042001522
ARE,BA:716,2023,SEX_F,85,170.715,0.08751940432565228
ARE,BA:716,2023,SEX_F,86,144.279,0.07396662353455047
ARE,BA:716,2023,SEX_F,87,3.033,0.0015549093712895958
ARE,BA:716,2023,SEX_F,88,3.338,0.0017112718369154867
ARE,BA:716,2023,SEX_F,90,5.014,0.0025704964021252994
ARE,BA:716,2023,SEX_F,91,3.215,0.0016482141868434058
ARE,BA:716,2023,SEX_F,93,12.504,0.006410348426839797
ARE,BA:716,2023,SEX_F,94,2.508,0.001285760864884374
ARE,BA:716,2023,SEX_F,95,1.747,8.956236965522334e-4
ARE,BA:716,2023,SEX_F,96,34.723,0.01780122588173051
ARE,BA:716,2023,SEX_F,97,511.406,0.2621793544127026
ARE,BA:716,2023,SEX_F,98,0.99,5.075371835069897e-4
ARE,BA:716,2023,SEX_F,99,3.056,0.001566700639189253
ARE,BA:716,2023,SEX_M,1,114.67,0.01751839760208626
ARE,BA:716,2023,SEX_M,3,12.857,0.0019641932324934424
ARE,BA:716,2023,SEX_M,6,43.967,0.006716938932335628
ARE,BA:716,2023,SEX_M,7,0.478,7.302515090082176e-5
ARE,BA:716,2023,SEX_M,8,4.412,6.74031309151518e-4
ARE,BA:716,2023,SEX_M,9,296.456,0.04529025969760255
ARE,BA:716,2023,SEX_M,10,54.668,0.008351755124364276
ARE,BA:716,2023,SEX_M,11,9.15,0.0013978663823065254
ARE,BA:716,2023,SEX_M,12,1.171,1.788963424787914e-4
ARE,BA:716,2023,SEX_M,13,9.21,0.0014070327192396831
ARE,BA:716,2023,SEX_M,14,118.454,0.01809648791800406
ARE,BA:716,2023,SEX_M,15,1.7,2.597128797727971e-4
ARE,BA:716,2023,SEX_M,16,34.684,0.005298753836493937
ARE,BA:716,2023,SEX_M,17,13.446,0.0020541761067206054
ARE,BA:716,2023,SEX_M,18,23.559,0.0035991621968043098
ARE,BA:716,2023,SEX_M,19,11.641,0.0017784221373147828
ARE,BA:716,2023,SEX_M,20,45.657,0.006975124089286232
ARE,BA:716,2023,SEX_M,21,6.092,9.306887432799292e-4
ARE,BA:716,2023,SEX_M,22,19.492,0.0029778373250184476
ARE,BA:716,2023,SEX_M,23,48.629,0.0074291633120419694
ARE,BA:716,2023,SEX_M,24,16.572,0.0025317422609381136
ARE,BA:716,2023,SEX_M,25,82.853,0.012657641898715032
ARE,BA:716,2023,SEX_M,26,12.34,0.0018852099625860682
ARE,BA:716,2023,SEX_M,27,27.352,0.004178627463262086
ARE,BA:716,2023,SEX_M,28,16.678,0.0025479361228533588
ARE,BA:716,2023,SEX_M,29,6.124,9.355774563109466e-4
ARE,BA:716,2023,SEX_M,30,15.031,0.002296320174038184
ARE,BA:716,2023,SEX_M,31,21.077,0.0032199813923360263
ARE,BA:716,2023,SEX_M,32,18.161,0.0027744974173845695
ARE,BA:716,2023,SEX_M,33,54.601,0.008341519381455584
ARE,BA:716,2023,SEX_M,35,49.866,0.007618142625147235
ARE,BA:716,2023,SEX_M,36,4.82,7.363624002969894e-4
ARE,BA:716,2023,SEX_M,37,5.088,7.773053719317597e-4
ARE,BA:716,2023,SEX_M,38,18.4,0.0028110099928349798
ARE,BA:716,2023,SEX_M,39,2.544,3.886526859658799e-4
ARE,BA:716,2023,SEX_M,41,531.066,0.08113216482907074
ARE,BA:716,2023,SEX_M,42,84.949,0.012977852602246669
ARE,BA:716,2023,SEX_M,43,730.148,0.11154637631785191
ARE,BA:716,2023,SEX_M,45,231.371,0.0353470757093599
ARE,BA:716,2023,SEX_M,46,361.256,0.05518990358541269
ARE,BA:716,2023,SEX_M,47,576.261,0.08803670812397166
ARE,BA:716,2023,SEX_M,49,249.425,0.03810522649254701
ARE,BA:716,2023,SEX_M,50,30.712,0.004691942331518908
ARE,BA:716,2023,SEX_M,51,36.543,0.005582757509139602
ARE,BA:716,2023,SEX_M,52,73.17,0.011178347889985625
ARE,BA:716,2023,SEX_M,53,22.045,0.003367864961524301
ARE,BA:716,2023,SEX_M,55,54.45,0.008318450766840471
ARE,BA:716,2023,SEX_M,56,301.109,0.04600110912676891
ARE,BA:716,2023,SEX_M,58,7.316,0.0011176820167163432
ARE,BA:716,2023,SEX_M,59,9.429,0.001440489849045708
ARE,BA:716,2023,SEX_M,60,7.029,0.0010738363717194062
ARE,BA:716,2023,SEX_M,61,34.472,0.005266366112663448
ARE,BA:716,2023,SEX_M,62,103.599,0.015827055665636473
ARE,BA:716,2023,SEX_M,63,7.755,0.0011847490486106126
ARE,BA:716,2023,SEX_M,64,115.429,0.017634351764290703
ARE,BA:716,2023,SEX_M,65,20.769,0.0031729275294124838
ARE,BA:716,2023,SEX_M,66,26.605,0.004064506568444274
ARE,BA:716,2023,SEX_M,68,132.132,0.020186107194199544
ARE,BA:716,2023,SEX_M,69,32.558,0.004973959964495722
ARE,BA:716,2023,SEX_M,70,42.227,0.0064511151612740595
ARE,BA:716,2023,SEX_M,71,76.572,0.011698079194095658
ARE,BA:716,2023,SEX_M,72,3.123,4.771078373708502e-4
ARE,BA:716,2023,SEX_M,73,42.071,0.00642728268524785
ARE,BA:716,2023,SEX_M,74,26.918,0.004112324292778913
ARE,BA:716,2023,SEX_M,75,3.268,4.992598182926476e-4
ARE,BA:716,2023,SEX_M,77,28.829,0.004404272124099981
ARE,BA:716,2023,SEX_M,78,70.178,0.010721253221585502
ARE,BA:716,2023,SEX_M,79,45.976,0.0070238584473141874
ARE,BA:716,2023,SEX_M,80,49.194,0.0075154796514958705
ARE,BA:716,2023,SEX_M,81,162.221,0.024782872393895834
ARE,BA:716,2023,SEX_M,82,169.038,0.02582432104178475
ARE,BA:716,2023,SEX_M,84,329.662,0.05036321610097637
ARE,BA:716,2023,SEX_M,85,78.135,0.011936862271204413
