iso3,source,ilostat_year,sex,code,emp,share
AFG,BA:15715,2020,SEX_F,13,2.813,0.0025538923025522583
AFG,BA:15715,2020,SEX_F,22,6.093,0.005531768858674337
AFG,BA:15715,2020,SEX_F,23,52.43,0.047600630438256276
AFG,BA:15715,2020,SEX_F,32,1.752,0.0015906218677822811
AFG,BA:15715,2020,SEX_F,33,1.28,0.0011620981682427625
AFG,BA:15715,2020,SEX_F,44,4.894,0.004443209715140687
AFG,BA:15715,2020,SEX_F,51,116.513,0.10578089365349139
AFG,BA:15715,2020,SEX_F,52,9.232,0.008381633038450922
AFG,BA:15715,2020,SEX_F,53,3.113,0.002826259060734156
AFG,BA:15715,2020,SEX_F,54,3.842,0.003488110283116167
AFG,BA:15715,2020,SEX_F,61,542.271,0.4923219810868523
AFG,BA:15715,2020,SEX_F,63,54.377,0.049368290698856794
AFG,BA:15715,2020,SEX_F,71,1.071,9.723493267093738e-4
AFG,BA:15715,2020,SEX_F,73,89.725,0.08146035792623582
AFG,BA:15715,2020,SEX_F,75,194.137,0.17625488444386342
AFG,BA:15715,2020,SEX_F,81,0.918,8.334422800366062e-4
AFG,BA:15715,2020,SEX_F,91,3.682,0.0033428480120858213
AFG,BA:15715,2020,SEX_F,92,0.693,6.291672114001831e-4
AFG,BA:15715,2020,SEX_F,93,7.301,0.006628499004953444
AFG,BA:15715,2020,SEX_F,95,1.602,0.0014544384886913324
AFG,BA:15715,2020,SEX_F,96,3.717,0.0033746241338737095
AFG,BA:15715,2020,SEX_M,01,41.231,0.008637175571735524
AFG,BA:15715,2020,SEX_M,02,9.791,0.0020510437782945484
AFG,BA:15715,2020,SEX_M,03,119.471,0.025027091332512304
AFG,BA:15715,2020,SEX_M,11,11.702,0.0024513649569607603
AFG,BA:15715,2020,SEX_M,12,30.498,0.006388799218713832
AFG,BA:15715,2020,SEX_M,13,16.593,0.0034759441745727134
AFG,BA:15715,2020,SEX_M,14,12.756,0.0026721595787892205
AFG,BA:15715,2020,SEX_M,21,23.836,0.004993226381312312
AFG,BA:15715,2020,SEX_M,22,45.989,0.009633893608414663
AFG,BA:15715,2020,SEX_M,23,103.249,0.0216288651889627
AFG,BA:15715,2020,SEX_M,24,3.406,7.134976109561058e-4
AFG,BA:15715,2020,SEX_M,25,2.029,4.250401211479561e-4
AFG,BA:15715,2020,SEX_M,26,4.066,8.517561028031491e-4
AFG,BA:15715,2020,SEX_M,31,3.145,6.588226619075022e-4
AFG,BA:15715,2020,SEX_M,32,8.106,0.0016980656589577782
AFG,BA:15715,2020,SEX_M,33,28.477,0.005965434958073113
AFG,BA:15715,2020,SEX_M,34,33.639,0.007046783950367717
AFG,BA:15715,2020,SEX_M,35,6.566,0.001375462511314677
AFG,BA:15715,2020,SEX_M,41,13.919,0.0029157878000287832
AFG,BA:15715,2020,SEX_M,42,16.555,0.0034679838371633382
AFG,BA:15715,2020,SEX_M,43,3.335,6.986243489543783e-4
AFG,BA:15715,2020,SEX_M,44,59.42,0.012447453917501997
AFG,BA:15715,2020,SEX_M,51,121.385,0.02542804095886873
AFG,BA:15715,2020,SEX_M,52,496.014,0.10390628420457482
AFG,BA:15715,2020,SEX_M,53,0.96,2.0110326086842674e-4
AFG,BA:15715,2020,SEX_M,54,80.981,0.016964107467068817
AFG,BA:15715,2020,SEX_M,61,1750.179,0.36663198333691904
AFG,BA:15715,2020,SEX_M,62,21.026,0.004404580378145355
AFG,BA:15715,2020,SEX_M,63,313.194,0.0656086819629438
AFG,BA:15715,2020,SEX_M,71,259.804,0.0544244079027716
AFG,BA:15715,2020,SEX_M,72,113.501,0.023776480428986776
AFG,BA:15715,2020,SEX_M,73,17.808,0.003730465489109316
AFG,BA:15715,2020,SEX_M,74,7.562,0.0015841071444656699
AFG,BA:15715,2020,SEX_M,75,119.228,0.024976187069604982
AFG,BA:15715,2020,SEX_M,81,39.841,0.008345994808603116
AFG,BA:15715,2020,SEX_M,83,365.517,0.07656943812796327
AFG,BA:15715,2020,SEX_M,91,12.85,0.0026918509397492536
AFG,BA:15715,2020,SEX_M,92,47.297,0.009907896801347895
AFG,BA:15715,2020,SEX_M,93,321.152,0.0672757442025177
AFG,BA:15715,2020,SEX_M,94,1.092,2.2875495923783544e-4
AFG,BA:15715,2020,SEX_M,95,62.562,0.013105648131719286
AFG,BA:15715,2020,SEX_M,96,23.935,0.005013965155089369
AGO,BA:13951,2024,SEX_F,02,3.126,4.9127870291107e-4
AGO,BA:13951,2024,SEX_F,11,4.662,7.326747642262982e-4
AGO,BA:13951,2024,SEX_F,12,7.023,0.0011037269131620104
AGO,BA:13951,2024,SEX_F,13,4.949,7.77779366828818e-4
AGO,BA:13951,2024,SEX_F,14,14.48,0.0022756607863570998
AGO,BA:13951,2024,SEX_F,21,2.442,3.8378201935663245e-4
AGO,BA:13951,2024,SEX_F,22,90.737,0.01426012657263012
AGO,BA:13951,2024,SEX_F,23,125.437,0.019713540197394717
AGO,BA:13951,2024,SEX_F,24,14.051,0.002208239620794448
AGO,BA:13951,2024,SEX_F,26,11.718,0.001841587920893128
AGO,BA:13951,2024,SEX_F,31,2.624,4.123849380801816e-4
AGO,BA:13951,2024,SEX_F,32,11.585,0.0018206857879797653
AGO,BA:13951,2024,SEX_F,33,53.477,0.00840438617900681
AGO,BA:13951,2024,SEX_F,34,20.61,0.0032390448071008163
AGO,BA:13951,2024,SEX_F,35,2.688,4.2244310730164944e-4
AGO,BA:13951,2024,SEX_F,41,7.492,0.0011774344344880794
AGO,BA:13951,2024,SEX_F,42,9.627,0.0015129686733604834
AGO,BA:13951,2024,SEX_F,43,0.931,1.4631493039354005e-4
AGO,BA:13951,2024,SEX_F,44,6.064,9.530115337340781e-4
AGO,BA:13951,2024,SEX_F,51,283.325,0.04452704366675588
AGO,BA:13951,2024,SEX_F,52,1886.742,0.2965182861445419
AGO,BA:13951,2024,SEX_F,53,48.823,0.007672968685933195
AGO,BA:13951,2024,SEX_F,54,31.253,0.004911686916852101
AGO,BA:13951,2024,SEX_F,61,362.046,0.05689874896805542
AGO,BA:13951,2024,SEX_F,62,7.495,0.0011779059111703357
AGO,BA:13951,2024,SEX_F,63,2837.504,0.4459389906029983
AGO,BA:13951,2024,SEX_F,71,2.204,3.463782025642989e-4
AGO,BA:13951,2024,SEX_F,72,2.768,4.350158188284842e-4
AGO,BA:13951,2024,SEX_F,73,4.149,6.5205225156047e-4
AGO,BA:13951,2024,SEX_F,75,38.656,0.006075134209766578
AGO,BA:13951,2024,SEX_F,81,6.128,9.63069702955546e-4
AGO,BA:13951,2024,SEX_F,83,1.651,2.5946933413505325e-4
AGO,BA:13951,2024,SEX_F,91,279.996,0.04400386170834547
AGO,BA:13951,2024,SEX_F,92,22.458,0.0035294744433707003
AGO,BA:13951,2024,SEX_F,93,3.743,5.882457405617834e-4
AGO,BA:13951,2024,SEX_F,94,11.378,0.00178815389690408
AGO,BA:13951,2024,SEX_F,95,112.485,0.01767801820120016
AGO,BA:13951,2024,SEX_F,96,26.46,0.004158424337500612
AGO,BA:13951,2024,SEX_M,01,39.454,0.006437142576981319
AGO,BA:13951,2024,SEX_M,02,72.986,0.011908077460423749
AGO,BA:13951,2024,SEX_M,03,20.458,0.0033378380605232376
AGO,BA:13951,2024,SEX_M,11,24.792,0.0040449545994961445
AGO,BA:13951,2024,SEX_M,12,6.742,0.001099995317433164
AGO,BA:13951,2024,SEX_M,13,27.593,0.004501953544042316
AGO,BA:13951,2024,SEX_M,14,51.275,0.008365805384364504
AGO,BA:13951,2024,SEX_M,21,36.089,0.005888123852098109
AGO,BA:13951,2024,SEX_M,22,58.37,0.009523394642327763
AGO,BA:13951,2024,SEX_M,23,224.464,0.036622567329029625
AGO,BA:13951,2024,SEX_M,24,28.863,0.004709161205439545
AGO,BA:13951,2024,SEX_M,25,7.441,0.0012140411090210876
AGO,BA:13951,2024,SEX_M,26,25.49,0.0041588372354451715
AGO,BA:13951,2024,SEX_M,31,53.391,0.008711042716267289
AGO,BA:13951,2024,SEX_M,32,7.91,0.0012905611036630566
AGO,BA:13951,2024,SEX_M,33,118.973,0.01941111582630908
AGO,BA:13951,2024,SEX_M,34,27.22,0.004441096490734311
AGO,BA:13951,2024,SEX_M,35,32.582,0.005315937026491746
AGO,BA:13951,2024,SEX_M,41,9.508,0.001551283814617995
AGO,BA:13951,2024,SEX_M,42,43.708,0.007131206664842588
AGO,BA:13951,2024,SEX_M,43,8.344,0.0013613706509436844
AGO,BA:13951,2024,SEX_M,44,6.833,0.0011148424805726505
AGO,BA:13951,2024,SEX_M,51,140.855,0.022981287516619445
AGO,BA:13951,2024,SEX_M,52,488.545,0.07970887160418053
AGO,BA:13951,2024,SEX_M,53,20.987,0.0034241473934989337
AGO,BA:13951,2024,SEX_M,54,353.888,0.05773882273743511
AGO,BA:13951,2024,SEX_M,61,334.541,0.05458225059172473
AGO,BA:13951,2024,SEX_M,62,78.069,0.01273739757292935
AGO,BA:13951,2024,SEX_M,63,2225.874,0.3631638945707841
AGO,BA:13951,2024,SEX_M,71,349.382,0.05700364342857219
AGO,BA:13951,2024,SEX_M,72,215.856,0.03521812358941754
AGO,BA:13951,2024,SEX_M,73,82.891,0.01352413406368324
AGO,BA:13951,2024,SEX_M,74,53.123,0.008667317005043305
AGO,BA:13951,2024,SEX_M,75,82.893,0.01352446037496103
AGO,BA:13951,2024,SEX_M,81,57.787,0.009428274904851713
AGO,BA:13951,2024,SEX_M,82,5.438,8.872403643134894e-4
AGO,BA:13951,2024,SEX_M,83,496.842,0.08106257394009612
AGO,BA:13951,2024,SEX_M,91,29.132,0.004753050072302423
AGO,BA:13951,2024,SEX_M,92,27.925,0.004556121216155607
AGO,BA:13951,2024,SEX_M,93,40.19,0.006557225127208374
AGO,BA:13951,2024,SEX_M,94,1.42,2.3168100723154744e-4
AGO,BA:13951,2024,SEX_M,95,61.622,0.010053976780015786
AGO,BA:13951,2024,SEX_M,96,49.371,0.008055157047907557
ALB,BA:480,2024,SEX_F,01,0.22,4.119410474911853e-4
ALB,BA:480,2024,SEX_F,11,4.104,0.007684572995017384
ALB,BA:480,2024,SEX_F,12,0.307,5.748450071808813e-4
ALB,BA:480,2024,SEX_F,13,1.594,0.0029847001350043153
ALB,BA:480,2024,SEX_F,14,6.644,0.012440619634233796
ALB,BA:480,2024,SEX_F,21,4.314,0.008077789449440789
ALB,BA:480,2024,SEX_F,22,15.685,0.029369524226814735
ALB,BA:480,2024,SEX_F,23,36.964,0.06921358581574624
ALB,BA:480,2024,SEX_F,24,5.421,0.010150601902044162
ALB,BA:480,2024,SEX_F,25,2.624,0.004913333220985774
ALB,BA:480,2024,SEX_F,26,24.097,0.04512065191543224
ALB,BA:480,2024,SEX_F,31,1.89,0.0035389480898106373
ALB,BA:480,2024,SEX_F,32,9.092,0.01702440001722662
ALB,BA:480,2024,SEX_F,33,7.537,0.014112725795186652
ALB,BA:480,2024,SEX_F,34,3.32,0.006216564898503341
ALB,BA:480,2024,SEX_F,35,0.615,0.0011515624736685407
ALB,BA:480,2024,SEX_F,41,0.27,5.055640128300911e-4
ALB,BA:480,2024,SEX_F,42,3.921,0.007341912941876989
ALB,BA:480,2024,SEX_F,43,1.899,0.0035558002235716404
ALB,BA:480,2024,SEX_F,44,4.618,0.008647017078701335
ALB,BA:480,2024,SEX_F,51,22.085,0.04135326379019467
ALB,BA:480,2024,SEX_F,52,56.325,0.10546627045427734
ALB,BA:480,2024,SEX_F,53,7.073,0.013243904676841608
ALB,BA:480,2024,SEX_F,54,2.722,0.005096834233050029
ALB,BA:480,2024,SEX_F,61,136.495,0.2555813330786788
ALB,BA:480,2024,SEX_F,63,86.466,0.16190406641987648
ALB,BA:480,2024,SEX_F,71,1.253,0.002346191511392978
ALB,BA:480,2024,SEX_F,72,0.228,4.2692072194541026e-4
ALB,BA:480,2024,SEX_F,73,0.356,6.66595513213009e-4
ALB,BA:480,2024,SEX_F,74,0.502,9.399745720026137e-4
ALB,BA:480,2024,SEX_F,75,10.27,0.01923015708061124
ALB,BA:480,2024,SEX_F,81,40.391,0.07563050386007483
ALB,BA:480,2024,SEX_F,82,0.851,0.0015934628700681758
ALB,BA:480,2024,SEX_F,83,0.385,7.208968331095743e-4
ALB,BA:480,2024,SEX_F,91,21.428,0.04012305802564145
ALB,BA:480,2024,SEX_F,92,0.417,7.808155309264739e-4
ALB,BA:480,2024,SEX_F,93,7.267,0.013607161782356563
ALB,BA:480,2024,SEX_F,94,2.791,0.005226033925217719
ALB,BA:480,2024,SEX_F,95,0.122,2.2844003542693003e-4
ALB,BA:480,2024,SEX_F,96,1.494,0.0027974542043265036
ALB,BA:480,2024,SEX_M,01,0.198,3.1101560732865865e-4
ALB,BA:480,2024,SEX_M,02,1.995,0.0031337178617205762
ALB,BA:480,2024,SEX_M,03,2.291,0.0035986704868179644
ALB,BA:480,2024,SEX_M,11,8.91,0.01399570232978964
ALB,BA:480,2024,SEX_M,12,0.741,0.001163952348639071
ALB,BA:480,2024,SEX_M,13,2.32,0.0036442232777903435
ALB,BA:480,2024,SEX_M,14,22.68,0.03562542411219181
ALB,BA:480,2024,SEX_M,21,12.182,0.019135313780190503
ALB,BA:480,2024,SEX_M,22,7.886,0.012387217572695971
ALB,BA:480,2024,SEX_M,23,10.425,0.01637544296162256
ALB,BA:480,2024,SEX_M,24,3.044,0.004781472266204227
ALB,BA:480,2024,SEX_M,25,5.811,0.009127836839327452
ALB,BA:480,2024,SEX_M,26,12.713,0.019969401090753725
ALB,BA:480,2024,SEX_M,31,4.121,0.006473208675764659
ALB,BA:480,2024,SEX_M,32,2.416,0.0037950187237678753
ALB,BA:480,2024,SEX_M,33,16.042,0.025198547337203753
ALB,BA:480,2024,SEX_M,34,3.442,0.005406645052652743
ALB,BA:480,2024,SEX_M,35,3.414,0.005362663047575963
ALB,BA:480,2024,SEX_M,42,1.9,0.0029844932016386437
ALB,BA:480,2024,SEX_M,43,3.519,0.005527595566613888
ALB,BA:480,2024,SEX_M,44,3.497,0.005493038276910704
ALB,BA:480,2024,SEX_M,51,33.077,0.051956885068737586
ALB,BA:480,2024,SEX_M,52,42.775,0.06719036668425947
ALB,BA:480,2024,SEX_M,53,0.212,3.330066098670487e-4
ALB,BA:480,2024,SEX_M,54,26.804,0.04210334514564326
ALB,BA:480,2024,SEX_M,61,141.64,0.22248611425268286
ALB,BA:480,2024,SEX_M,62,1.37,0.002151976676971022
ALB,BA:480,2024,SEX_M,63,64.555,0.10140208349041192
ALB,BA:480,2024,SEX_M,71,79.019,0.12412193068436
ALB,BA:480,2024,SEX_M,72,20.589,0.0323409108044937
ALB,BA:480,2024,SEX_M,73,0.543,8.529367413104125e-4
ALB,BA:480,2024,SEX_M,74,9.233,0.01450306617406821
ALB,BA:480,2024,SEX_M,75,5.306,0.008334589962049813
ALB,BA:480,2024,SEX_M,81,11.164,0.01753625373847043
ALB,BA:480,2024,SEX_M,82,2.174,0.003414888537032848
ALB,BA:480,2024,SEX_M,83,38.856,0.061034456759405865
ALB,BA:480,2024,SEX_M,91,7.648,0.01201337052954334
ALB,BA:480,2024,SEX_M,92,1.923,0.0030206212772374273
ALB,BA:480,2024,SEX_M,93,12.943,0.020330681846741562
ALB,BA:480,2024,SEX_M,94,0.666,0.0010461434064691247
ALB,BA:480,2024,SEX_M,95,0.673,0.0010571389077383196
ALB,BA:480,2024,SEX_M,96,5.907,0.009278632285304983
ARE,BA:716,2022,SEX_F,01,1.484,8.449927913687743e-4
ARE,BA:716,2022,SEX_F,03,1.77,0.0010078418064169343
ARE,BA:716,2022,SEX_F,11,15.466,0.008806373659912037
ARE,BA:716,2022,SEX_F,12,146.487,0.08341001282293642
ARE,BA:716,2022,SEX_F,13,31.534,0.017955527414435936
ARE,BA:716,2022,SEX_F,14,8.19,0.004663403612742764
ARE,BA:716,2022,SEX_F,21,63.408,0.03610465156004801
ARE,BA:716,2022,SEX_F,22,76.562,0.04359456744796233
ARE,BA:716,2022,SEX_F,23,108.664,0.06187351528389252
ARE,BA:716,2022,SEX_F,24,122.406,0.06969823963631146
ARE,BA:716,2022,SEX_F,25,13.439,0.007652195500811966
ARE,BA:716,2022,SEX_F,26,36.041,0.02052182290682075
ARE,BA:716,2022,SEX_F,31,8.335,0.0047459669245678805
ARE,BA:716,2022,SEX_F,32,17.635,0.010041406924385671
ARE,BA:716,2022,SEX_F,33,117.891,0.06712738892672249
ARE,BA:716,2022,SEX_F,34,14.109,0.008033694941659054
ARE,BA:716,2022,SEX_F,35,6.169,0.0035126418665458008
ARE,BA:716,2022,SEX_F,41,68.195,0.03883037965457787
ARE,BA:716,2022,SEX_F,42,43.581,0.02481511512172679
ARE,BA:716,2022,SEX_F,43,32.493,0.018501584076782738
ARE,BA:716,2022,SEX_F,44,19.131,0.010893232541560662
ARE,BA:716,2022,SEX_F,51,56.101,0.03194403004621267
ARE,BA:716,2022,SEX_F,52,50.836,0.02894612772373518
ARE,BA:716,2022,SEX_F,53,28.838,0.016420419216639295
ARE,BA:716,2022,SEX_F,54,21.285,0.012119724773776524
ARE,BA:716,2022,SEX_F,71,4.246,0.0024176815310996067
ARE,BA:716,2022,SEX_F,72,5.901,0.0033600420902069657
ARE,BA:716,2022,SEX_F,83,14.902,0.00848523084701986
ARE,BA:716,2022,SEX_F,91,596.23,0.33949464420337216
ARE,BA:716,2022,SEX_F,93,0.838,4.7715900213411917e-4
ARE,BA:716,2022,SEX_F,94,23.388,0.013317177496315967
ARE,BA:716,2022,SEX_F,96,0.673,3.832076472986423e-4
ARE,BA:716,2022,SEX_M,01,9.424,0.00173085721327948
ARE,BA:716,2022,SEX_M,03,15.89,0.002918433904818648
ARE,BA:716,2022,SEX_M,11,82.43,0.015139490671755894
ARE,BA:716,2022,SEX_M,12,439.841,0.08078331574130516
ARE,BA:716,2022,SEX_M,13,108.857,0.019993200728561582
ARE,BA:716,2022,SEX_M,14,27.804,0.005106616506581352
ARE,BA:716,2022,SEX_M,21,307.034,0.05639134270183063
ARE,BA:716,2022,SEX_M,22,58.079,0.010667068770167543
ARE,BA:716,2022,SEX_M,23,41.132,0.007554501156261839
ARE,BA:716,2022,SEX_M,24,215.796,0.03963413234262082
ARE,BA:716,2022,SEX_M,25,53.307,0.009790620274648689
ARE,BA:716,2022,SEX_M,26,55.403,0.010175581726159065
ARE,BA:716,2022,SEX_M,31,199.273,0.03659943861012753
ARE,BA:716,2022,SEX_M,32,20.281,0.003724906105955129
ARE,BA:716,2022,SEX_M,33,303.134,0.05567504992468823
ARE,BA:716,2022,SEX_M,34,44.972,0.008259774044525126
ARE,BA:716,2022,SEX_M,35,15.953,0.002930004788141717
ARE,BA:716,2022,SEX_M,41,82.671,0.015183753892087003
ARE,BA:716,2022,SEX_M,42,68.286,0.012541735533319458
ARE,BA:716,2022,SEX_M,43,46.329,0.00850900719800775
ARE,BA:716,2022,SEX_M,44,22.742,0.004176905214813448
ARE,BA:716,2022,SEX_M,51,222.697,0.04090160322853357
ARE,BA:716,2022,SEX_M,52,322.013,0.059142457960501396
ARE,BA:716,2022,SEX_M,53,4.538,8.334709288903099e-4
ARE,BA:716,2022,SEX_M,54,196.227,0.03603999558469785
ARE,BA:716,2022,SEX_M,61,88.027,0.016167462639362563
ARE,BA:716,2022,SEX_M,62,5.951,0.0010929893119934408
ARE,BA:716,2022,SEX_M,63,3.626,6.659686179277795e-4
ARE,BA:716,2022,SEX_M,71,592.167,0.10876024229797007
ARE,BA:716,2022,SEX_M,72,255.537,0.04693315574170188
ARE,BA:716,2022,SEX_M,73,26.311,0.004832404938306069
ARE,BA:716,2022,SEX_M,74,149.177,0.02739856605532608
ARE,BA:716,2022,SEX_M,75,88.383,0.016232847313378637
ARE,BA:716,2022,SEX_M,81,58.578,0.01075871751267884
ARE,BA:716,2022,SEX_M,82,24.647,0.0045267866867253126
ARE,BA:716,2022,SEX_M,83,498.385,0.09153578865028583
ARE,BA:716,2022,SEX_M,91,207.54,0.038117795632854765
ARE,BA:716,2022,SEX_M,92,41.021,0.007534114361835479
ARE,BA:716,2022,SEX_M,93,288.732,0.05302990926407161
ARE,BA:716,2022,SEX_M,94,58.803,0.010800042095975515
ARE,BA:716,2022,SEX_M,95,1.291,2.3711127571559939e-4
ARE,BA:716,2022,SEX_M,96,92.412,0.016972832851611133
ARG,BA:150,2024,SEX_F,11,3.106,5.738973170947122e-4
ARG,BA:150,2024,SEX_F,13,116.81,0.021583047524093155
ARG,BA:150,2024,SEX_F,14,69.415,0.012825847477826611
ARG,BA:150,2024,SEX_F,21,24.548,0.004535747372839985
ARG,BA:150,2024,SEX_F,22,192.122,0.03549848691399559
ARG,BA:150,2024,SEX_F,23,513.569,0.09489242474018489
ARG,BA:150,2024,SEX_F,24,72.663,0.013425982212509038
ARG,BA:150,2024,SEX_F,25,11.025,0.0020370952739759184
ARG,BA:150,2024,SEX_F,26,23.683,0.004375920850210583
ARG,BA:150,2024,SEX_F,31,65.841,0.012165477545020266
ARG,BA:150,2024,SEX_F,32,227.083,0.04195824998641936
ARG,BA:150,2024,SEX_F,33,176.512,0.03261421868481064
ARG,BA:150,2024,SEX_F,34,47.254,0.008731147399225219
ARG,BA:150,2024,SEX_F,35,56.491,0.010437872936251574
ARG,BA:150,2024,SEX_F,41,526.705,0.09731957063759511
ARG,BA:150,2024,SEX_F,42,12.838,0.0023720842745852916
ARG,BA:150,2024,SEX_F,43,205.277,0.03792914345178726
ARG,BA:150,2024,SEX_F,44,38.762,0.007162075919261183
ARG,BA:150,2024,SEX_F,51,450.725,0.08328070452270257
ARG,BA:150,2024,SEX_F,52,944.316,0.17448178328706063
ARG,BA:150,2024,SEX_F,53,260.275,0.04809115396227502
ARG,BA:150,2024,SEX_F,54,86.878,0.01605249552947663
ARG,BA:150,2024,SEX_F,61,6.302,0.001164423983364738
ARG,BA:150,2024,SEX_F,71,14.746,0.0027246264771019404
ARG,BA:150,2024,SEX_F,72,10.067,0.0018600850905320244
ARG,BA:150,2024,SEX_F,73,3.376,6.237853646206531e-4
ARG,BA:150,2024,SEX_F,75,106.932,0.01975788406682929
ARG,BA:150,2024,SEX_F,81,89.023,0.016448828351488268
ARG,BA:150,2024,SEX_F,82,1.533,2.8325324761950863e-4
ARG,BA:150,2024,SEX_F,83,34.377,0.006351857073330626
ARG,BA:150,2024,SEX_F,91,827.013,0.15280764388359602
ARG,BA:150,2024,SEX_F,92,25.9,0.0047855571515624746
ARG,BA:150,2024,SEX_F,93,34.456,0.006366453946495623
ARG,BA:150,2024,SEX_F,94,108.638,0.02007310261897468
ARG,BA:150,2024,SEX_F,95,16.95,0.0031318607613507314
ARG,BA:150,2024,SEX_F,96,6.907,0.001276210163932124
ARG,BA:150,2024,SEX_M,11,3.818,5.654748989424671e-4
ARG,BA:150,2024,SEX_M,13,205.793,0.030479511754339213
ARG,BA:150,2024,SEX_M,14,199.488,0.029545693200690115
ARG,BA:150,2024,SEX_M,21,62.813,0.009303084030192033
ARG,BA:150,2024,SEX_M,22,93.643,0.013869242001484924
ARG,BA:150,2024,SEX_M,23,147.682,0.02187282976050849
ARG,BA:150,2024,SEX_M,24,77.635,0.011498335196280364
ARG,BA:150,2024,SEX_M,25,63.922,0.009467335382451644
ARG,BA:150,2024,SEX_M,26,32.83,0.004862373214321946
ARG,BA:150,2024,SEX_M,31,216.408,0.03205167415671592
ARG,BA:150,2024,SEX_M,32,69.612,0.010310067748869306
ARG,BA:150,2024,SEX_M,33,214.009,0.03169636397270257
ARG,BA:150,2024,SEX_M,34,68.216,0.010103309509235025
ARG,BA:150,2024,SEX_M,35,139.733,0.02069552227708951
ARG,BA:150,2024,SEX_M,41,373.458,0.055311976115572516
ARG,BA:150,2024,SEX_M,42,24.481,0.0036258226822971544
ARG,BA:150,2024,SEX_M,43,204.97,0.030357619181832756
ARG,BA:150,2024,SEX_M,44,42.681,0.006321381393861559
ARG,BA:150,2024,SEX_M,51,263.02,0.03895526661075109
ARG,BA:150,2024,SEX_M,52,849.608,0.1258334200997149
ARG,BA:150,2024,SEX_M,53,31.953,0.004732482830253706
ARG,BA:150,2024,SEX_M,54,286.381,0.04241520875695197
ARG,BA:150,2024,SEX_M,61,18.503,0.002740435320883307
ARG,BA:150,2024,SEX_M,62,3.827,5.668078675360978e-4
ARG,BA:150,2024,SEX_M,71,767.651,0.11369496376324875
ARG,BA:150,2024,SEX_M,72,361.111,0.053483291312732634
ARG,BA:150,2024,SEX_M,73,22.28,0.003299837807343679
ARG,BA:150,2024,SEX_M,74,26.356,0.0039035244726368943
ARG,BA:150,2024,SEX_M,75,204.203,0.030244020636131113
ARG,BA:150,2024,SEX_M,81,194.858,0.028859954913077853
ARG,BA:150,2024,SEX_M,82,7.662,0.0011348005960443118
ARG,BA:150,2024,SEX_M,83,639.434,0.09470504885552054
ARG,BA:150,2024,SEX_M,91,192.258,0.02847487509714008
ARG,BA:150,2024,SEX_M,92,132.267,0.019589750774862042
ARG,BA:150,2024,SEX_M,93,361.02,0.05346981351917481
ARG,BA:150,2024,SEX_M,94,81.527,0.012074770059214906
ARG,BA:150,2024,SEX_M,95,43.77,0.006482670593690881
ARG,BA:150,2024,SEX_M,96,22.966,0.003401439635702645
AUS,BA:518,2024,SEX_F,01,0.345,5.0106487177967785e-5
AUS,BA:518,2024,SEX_F,02,0.019,2.7594876996561972e-6
AUS,BA:518,2024,SEX_F,03,0.681,9.890584860346686e-5
AUS,BA:518,2024,SEX_F,11,44.557,0.00647128912808322
AUS,BA:518,2024,SEX_F,12,223.423,0.03244910633264666
AUS,BA:518,2024,SEX_F,13,199.219,0.028933809475674102
AUS,BA:518,2024,SEX_F,14,222.095,0.03225623266606016
AUS,BA:518,2024,SEX_F,21,126.225,0.018332438678373867
AUS,BA:518,2024,SEX_F,22,580.412,0.08429683024909751
AUS,BA:518,2024,SEX_F,23,493.865,0.0717270733047741
AUS,BA:518,2024,SEX_F,24,395.97,0.05750917602278234
AUS,BA:518,2024,SEX_F,25,85.735,0.012451825154211792
AUS,BA:518,2024,SEX_F,26,274.948,0.039932401265530104
AUS,BA:518,2024,SEX_F,31,37.769,0.005485425838332363
AUS,BA:518,2024,SEX_F,32,188.634,0.027396484354576162
AUS,BA:518,2024,SEX_F,33,566.327,0.08225117844648396
AUS,BA:518,2024,SEX_F,34,232.478,0.03376422007582492
AUS,BA:518,2024,SEX_F,35,18.401,0.0026724912190196673
AUS,BA:518,2024,SEX_F,41,288.524,0.04190412784503182
AUS,BA:518,2024,SEX_F,42,238.831,0.034686905620873114
AUS,BA:518,2024,SEX_F,43,352.707,0.051225822530665176
AUS,BA:518,2024,SEX_F,44,50.323,0.007308721026831516
AUS,BA:518,2024,SEX_F,51,384.161,0.05579408179934865
AUS,BA:518,2024,SEX_F,52,556.499,0.08082379712478811
AUS,BA:518,2024,SEX_F,53,621.951,0.09032979654151956
AUS,BA:518,2024,SEX_F,54,47.423,0.00688753606214715
AUS,BA:518,2024,SEX_F,61,59.619,0.00865883669293699
AUS,BA:518,2024,SEX_F,62,0.441,6.404916187096753e-5
AUS,BA:518,2024,SEX_F,71,15.248,0.0022145614970714577
AUS,BA:518,2024,SEX_F,72,12.965,0.0018829872645285577
AUS,BA:518,2024,SEX_F,73,10.28,0.0014930280817087214
AUS,BA:518,2024,SEX_F,74,10.941,0.0015890292064178134
AUS,BA:518,2024,SEX_F,75,44.096,0.006404335242317876
AUS,BA:518,2024,SEX_F,81,74.157,0.010770280491758138
AUS,BA:518,2024,SEX_F,82,6.337,9.203617659327011e-4
AUS,BA:518,2024,SEX_F,83,45.617,0.0066252394944850915
AUS,BA:518,2024,SEX_F,91,131.082,0.019037850876122822
AUS,BA:518,2024,SEX_F,92,30.564,0.00443899905538379
AUS,BA:518,2024,SEX_F,93,95.294,0.013840137939528298
