iso3,ilostat_year,isco_major,employment_value,employment_share,country_name,income_level,isco_major_label,exposed_share,sub_only_share,both_share,aug_only_share,matched_weight,weight_norm,exposed_share_contribution,sub_only_share_contribution,both_share_contribution,aug_only_share_contribution
HND,2025,1,88.362,0.02168478845048564,Honduras,Lower middle income,Managers,0.47832657122159866,0.0941539169222991,0.3088405640156507,0.07533209028364887,0.9981471656051112,0.021725041354337338,0.010391664540667615,0.00204549773880979,0.006709574025136879,0.0016365927767209457
HND,2025,2,232.601,0.05708226928285247,Honduras,Lower middle income,Professionals,0.4061534878665278,0.06098117029299542,0.2665351515594181,0.07863716601411425,0.9981471656051112,0.05718822960164119,0.023227198917618378,0.003487405168092603,0.015242673444288235,0.00449712030523754
HND,2025,3,219.221,0.0537987031631687,Honduras,Lower middle income,Technicians,0.45427925414522363,0.13868043972258529,0.2672494686773668,0.048349345745271596,0.9981471656051112,0.05389856828432115,0.024485001399696817,0.007474677150087447,0.014404363736455601,0.0026059605131537734
HND,2025,4,133.728,0.032817991782740814,Honduras,Lower middle income,Clerical support,0.7317532170282313,0.4245647130046738,0.2861459861664781,0.021042517857079442,0.9981471656051112,0.03287891095983368,0.024059248867243067,0.013959225395568011,0.009408168400681432,0.0006918550709936253
HND,2025,5,1025.976,0.2517832610768821,Honduras,Lower middle income,Service and sales,0.3114941956951929,0.12298448529798976,0.16246738132161306,0.026042329075590006,0.9981471656051112,0.25225063973832196,0.07857461013888646,0.03102291509430617,0.040982500874986796,0.006569194169593482
HND,2025,6,303.378,0.07445154874868644,Honduras,Lower middle income,Skilled agriculture,0.32396708627701803,0.07689165688501598,0.19540376775298127,0.05167166163902074,0.9981471656051112,0.07458975120522568,0.024164624364084657,0.00573532955681092,0.014575118421258573,0.0038541763860151608
HND,2025,7,637.675,0.1564908838093686,Honduras,Lower middle income,Craft and trades,0.3014207182801809,0.15350048291008278,0.13125410854032402,0.0166661268297741,0.9981471656051112,0.1567813737310955,0.04725715428298029,0.024066016579029324,0.02057819944480231,0.002612938259148651
HND,2025,8,255.443,0.06268789090511083,Honduras,Lower middle income,Plant and machine operators,0.4164119365693314,0.25164341756966585,0.15457344915933421,0.01019506984033134,0.9981471656051112,0.06280425679224093,0.02615244219565463,0.015804277817122406,0.009707870594265224,0.0006402937842670002
HND,2025,9,1170.904,0.2873498283858156,Honduras,Lower middle income,Elementary occupations,0.3227513528669561,0.1901531850119452,0.11875701817168748,0.013841149683323485,0.9981471656051112,0.2878832283329826,0.09291470141217696,0.0547419127790377,0.03418815377846407,0.003984634854675205
HRV,2024,1,117.521,0.0701458773531975,Croatia,High income,Managers,0.6694311289344087,0.134679776584745,0.3950674677993885,0.1396838845502751,0.9908438682567537,0.07079407725115058,0.04739175905610748,0.009534530507708139,0.027968436834806355,0.009888791713592976
HRV,2024,2,349.652,0.2087001157946257,Croatia,High income,Professionals,0.5933806364214216,0.0887451452456079,0.32838105862012695,0.17625443255568665,0.9908438682567537,0.21062865955037227,0.12498296805259083,0.018692270984685486,0.06916646219888956,0.037124234869015775
HRV,2024,3,244.495,0.1459340567513042,Croatia,High income,Technicians,0.653800861699353,0.19464206200947817,0.35360479224859265,0.1055540074412822,0.9908438682567537,0.14728259560010604,0.09629348791666667,0.028667388105712736,0.05207983161900898,0.01554626819194495
HRV,2024,4,147.066,0.0877806825914121,Croatia,High income,Clerical support,0.859360802531588,0.5409453224356124,0.2904840877618583,0.027931392334117174,0.9908438682567537,0.08859184116045396,0.07613235571739868,0.04792334208170633,0.025734520162637917,0.00247449347305443
HRV,2024,5,293.126,0.17496090439183945,Croatia,High income,Service and sales,0.49303086837957183,0.18843957639052727,0.2566235248389448,0.04796776715009978,0.9908438682567537,0.17657767282716078,0.087058243370419,0.033274221867575296,0.04531398480876396,0.008470036694079749
HRV,2024,6,39.208,0.02340245198104311,Croatia,High income,Skilled agriculture,0.554012600563129,0.1587571299860892,0.28895857889564963,0.1062968916813902,0.9908438682567537,0.023618707982940173,0.013085061831569818,0.003749638293351116,0.006824828294101728,0.0025105952441169775
HRV,2024,7,192.931,0.11515656149649633,Croatia,High income,Craft and trades,0.5269663316212632,0.2597053358812582,0.22859669797818222,0.038664297761822675,0.9908438682567537,0.11622069347726562,0.06124439250019393,0.03018313423586602,0.02656766676563738,0.00449359149869052
HRV,2024,8,156.703,0.09353281046687917,Croatia,High income,Plant and machine operators,0.6421636319102149,0.38122393511216535,0.23459926365284728,0.026340433145202274,0.9908438682567537,0.09439712296089252,0.060618399322441875,0.035986442678418384,0.022145495537572668,0.002486461106450828
HRV,2024,9,119.338,0.07123040742995619,Croatia,High income,Elementary occupations,0.586528975777853,0.3590735994910041,0.20401703907142144,0.023438337215427416,0.9908438682567537,0.07188862918965808,0.042164764048684016,0.02581330884560459,0.0146665052701774,0.0016849499329020245
HUN,2024,1,201.747,0.042792110608274245,Hungary,High income,Managers,0.5818774945418488,0.1383289408346589,0.3730764891463748,0.07047206456081502,0.9951586396594059,0.04300029050938038,0.025020901306169897,0.005948184641745223,0.016042397415513814,0.0030303192489108555
HUN,2024,2,957.094,0.20300709458140953,Hungary,High income,Professionals,0.48488754376950394,0.08686700653418368,0.3224708103702503,0.07554972686506986,0.9951586396594059,0.2039947064629705,0.09891449215881071,0.01772040949925774,0.06578233830435544,0.015411744355197522
HUN,2024,3,773.104,0.16398138202649482,Hungary,High income,Technicians,0.5762000392152247,0.19964711276162056,0.33376524532453355,0.042787681129070484,0.9951586396594059,0.1647791372063228,0.09494574532013408,0.03289767898659328,0.05499754915403331,0.007050517179507495
HUN,2024,4,378.563,0.08029616186709156,Hungary,High income,Clerical support,0.8306559539311054,0.5588750995648233,0.2531435274086073,0.018637326957674775,0.9951586396594059,0.08068679571989949,0.06702296726835734,0.045093840991525386,0.020425340083833076,0.0015037861929988806
HUN,2024,5,673.115,0.14277293606392422,Hungary,High income,Service and sales,0.44302511336722405,0.19156213598822544,0.224863897036491,0.026599080342507627,0.9951586396594059,0.14346751399634977,0.06355971165274667,0.02748294342606139,0.032260664295356525,0.003816103931328745
HUN,2024,6,119.106,0.02526331061234671,Hungary,High income,Skilled agriculture,0.49577955467554735,0.169360275960991,0.2842433740037624,0.042175904710793966,0.9951586396594059,0.025386214424057158,0.012585966082057014,0.004299416280463211,0.007215863241076986,0.001070686560516818
HUN,2024,7,633.816,0.13443731196644287,Hungary,High income,Craft and trades,0.5044014449002608,0.2718703197337837,0.2212525154021607,0.011278609764316464,0.9951586396594059,0.13509133781168214,0.06814026598572172,0.03672732520412661,0.029889298299877697,0.0015236424817174122
HUN,2024,8,550.555,0.116777005139796,Hungary,High income,Plant and machine operators,0.6332741313250801,0.40364825589760395,0.21860549067131105,0.011020384756165126,0.9951586396594059,0.11734511512633107,0.07431162584686883,0.04736615105884708,0.025652286470073088,0.0012931883179486607
HUN,2024,9,404.659,0.08583132679362591,Hungary,High income,Elementary occupations,0.5705413394229214,0.3728279303777735,0.1885535576915361,0.00915985135361176,0.9951586396594059,0.08624888874300662,0.049208556507173526,0.03215599468743801,0.016262534819435376,0.0007900270003001393
IDN,2023,1,2993.568,0.02149896191135513,Indonesia,Upper middle income,Managers,0.5175472584167193,0.11036387979284286,0.3601519713530596,0.04703140727081692,0.9961220947831108,0.021582657411124063,0.011170045172474549,0.002381945808131405,0.0077730366136540534,0.001015062750689091
IDN,2023,2,8381.198,0.06019140255826018,Indonesia,Upper middle income,Professionals,0.4352878547355253,0.0743519210302413,0.30558743563811186,0.055348498067172076,0.9961220947831108,0.06042572780334309,0.02630258542635,0.004492768941829021,0.018465343205990175,0.003344473278530801
IDN,2023,3,4126.034,0.029632013640898167,Indonesia,Upper middle income,Technicians,0.5176647107483708,0.16677207262280305,0.3151576909245053,0.035734947201062496,0.9961220947831108,0.029747371126578666,0.015399164269764783,0.004961030737859252,0.009375112795326832,0.0010630207365786995
IDN,2023,4,5783.354,0.04153441891611727,Indonesia,Upper middle income,Clerical support,0.7713359549638603,0.4885084365223376,0.26850305784665596,0.014324460594866835,0.9961220947831108,0.04169611248825949,0.032161710744412174,0.020368902720699158,0.01119553370341581,0.000597274320297208
IDN,2023,5,34844.048,0.2502401351128252,Indonesia,Upper middle income,Service and sales,0.3664766248863802,0.15085209101981864,0.20302442950338237,0.012600104363179227,0.9961220947831108,0.25121432043660363,0.09206417627673211,0.03789620553198442,0.05100264408972134,0.003165326655026354
IDN,2023,6,30106.83,0.21621877019050312,Indonesia,Upper middle income,Skilled agriculture,0.38175875304578955,0.09069820156490074,0.24255973750052073,0.04850081398036808,0.9961220947831108,0.21706051027568182,0.08286474973832708,0.019686997912763998,0.052650140394198464,0.010527611431364619
IDN,2023,7,16139.778,0.11591133806872851,Indonesia,Upper middle income,Craft and trades,0.42270876830115606,0.21926836002736785,0.1918107074457701,0.011629700828018072,0.9961220947831108,0.1163625811291399,0.049187483345442075,0.025514632332738048,0.022319589006596145,0.0013532620061078784
IDN,2023,8,9316.055,0.06690528212791208,Indonesia,Upper middle income,Plant and machine operators,0.5602443719290455,0.3511842167803153,0.20243350552879846,0.006626649619931784,0.9961220947831108,0.06716574451897847,0.037629230353181824,0.02358754938336421,0.013596597114428493,0.000445083855389124
IDN,2023,9,27011.61,0.19398977225651107,Indonesia,Upper middle income,Elementary occupations,0.43951483495021787,0.28345632797936643,0.1476883914524085,0.0083701155184429,0.9961220947831108,0.19474497481029085,0.08559330546112932,0.055201695452159256,0.02876157207317167,0.0016300379357983871
IND,2024,1,17061.987,0.03534015343027746,India,Lower middle income,Managers,0.552972870146947,0.1278055198499087,0.3696654315991582,0.055501918697880084,1.0,0.03534015343027746,0.019542146073774,0.004516666680732145,0.013064033070583988,0.0019614463224578676
IND,2024,2,27347.003,0.05664330197170224,India,Lower middle income,Professionals,0.4768284368744229,0.08603236412315698,0.32406750419793434,0.06672856855333159,1.0,0.05664330197170224,0.027009137138572694,0.004873157180367423,0.01835625349949948,0.0037797264587057953
IND,2024,3,11676.558,0.0241854217364914,India,Lower middle income,Technicians,0.5409334558862899,0.18466547673708647,0.31979176294463973,0.03647621620456379,1.0,0.0241854217364914,0.01308270376198769,0.004466212435056678,0.0077342986546721955,0.0008821926722588169
IND,2024,4,10994.561,0.022772814950482893,India,Lower middle income,Clerical support,0.795038411404266,0.5237476098200428,0.250588662187258,0.02070213939696526,1.0,0.022772814950482893,0.018105262621435237,0.01192720739918955,0.005706609232679496,0.0004714459895661914
IND,2024,5,60396.188,0.12509741980953815,India,Lower middle income,Service and sales,0.38281433069785886,0.16572244564193453,0.2033919640759743,0.01369992097995003,1.0,0.12509741980953815,0.047889085036417416,0.02073145035433245,0.025443809915898657,0.001713824766186308
IND,2024,6,170087.957,0.35229979351305535,India,Lower middle income,Skilled agriculture,0.392115376918245,0.09742311704245359,0.2515566098228194,0.04313565005297203,1.0,0.35229979351305535,0.13814216632159157,0.03432214401745462,0.0886233416974235,0.01519668060671346
IND,2024,7,54618.291,0.1131297769737805,India,Lower middle income,Craft and trades,0.44117338952893803,0.21942214760157508,0.20977333635983897,0.011977905567523973,1.0,0.1131297769737805,0.04990984716417555,0.024823178621274134,0.023731610757434424,0.0013550577854669907
IND,2024,8,28454.456,0.058937147286249776,India,Lower middle income,Plant and machine operators,0.5618097239433993,0.3393911483661785,0.2130703651835399,0.009348210393680997,1.0,0.058937147286249776,0.033111462446899456,0.020002746098906912,0.012557759495157316,0.0005509568528352279
IND,2024,9,102156.234,0.21159417032842226,India,Lower middle income,Elementary occupations,0.4462286207475147,0.2792743277908327,0.16147752190659337,0.005476771050088564,1.0,0.21159417032842226,0.09441937478386656,0.059092819682929086,0.03416770227451525,0.0011588528264222116
IRL,2024,1,248.584,0.09096041869367895,Ireland,High income,Managers,0.5955317097190476,0.1396632133211435,0.3761479994023521,0.07972049699555202,0.9979399029815056,0.09114819281393609,0.05428163910428476,0.012730049496809476,0.0342852103761019,0.007266379231373388
IRL,2024,2,791.997,0.28980295885550816,Ireland,High income,Professionals,0.5042853032201501,0.08809339797488196,0.33205253617275904,0.08413936907250916,0.9979399029815056,0.2904012135296678,0.14644506402030807,0.0255824296758577,0.09642845946017314,0.02443417488427726
IRL,2024,3,351.655,0.1286755625290673,Ireland,High income,Technicians,0.5924944923015081,0.20287617150258877,0.33772294462809893,0.051895376170820406,0.9979399029815056,0.12894119389817807,0.07639694721545133,0.026159095767035328,0.04354639968715536,0.006691451761260644
IRL,2024,4,234.399,0.08576992558402653,Ireland,High income,Clerical support,0.8323947072193322,0.5692967150102742,0.2441589456370532,0.018939046572004802,0.9979399029815056,0.0859469847109782,0.07154181517487912,0.048929336060998155,0.020984725167716368,0.0016277539461646007
IRL,2024,5,430.094,0.157377507472883,Ireland,High income,Service and sales,0.4623988644408109,0.19687386208121962,0.240557024349316,0.02496797801027529,0.9979399029815056,0.15770238969570458,0.07292140591489603,0.031047478518830895,0.03793641759797493,0.003937509798090216
IRL,2024,6,87.289,0.03194028572777227,Ireland,High income,Skilled agriculture,0.5278649209177027,0.15502793182005684,0.3126229853679575,0.06021400372968827,0.9979399029815056,0.03200622164956581,0.01689496165992252,0.004961858347706516,0.010005880562435818,0.0019272227497801853
IRL,2024,7,220.414,0.08065261531694941,Ireland,High income,Craft and trades,0.5153991152801469,0.26335517636576383,0.23724834277317586,0.014795596141207172,0.9979399029815056,0.08081911052558052,0.04165409806261261,0.02128413110618842,0.019174200036596114,0.001195766919828075
IRL,2024,8,140.984,0.05158804938817314,Ireland,High income,Plant and machine operators,0.6423298077134136,0.4021330370538109,0.22817913479661017,0.012017635862992497,0.9979399029815056,0.05169454516654316,0.03320494725665805,0.020788084446937406,0.011795616589806105,0.0006212462199145346
IRL,2024,9,221.835,0.08117257941344684,Ireland,High income,Elementary occupations,0.5950441435304555,0.36097318395228756,0.228768438535935,0.005302521042232994,0.9979399029815056,0.08134014800984582,0.0484009787071592,0.02936161221026437,0.01860805865049427,0.00043130784640055367
IRN,2024,1,766.716,0.03184625065678665,"Iran, Islamic Rep.",Upper middle income,Managers,0.4721848695935289,0.10097500972294748,0.32464781849975044,0.04656204137083099,0.9999999999999999,0.03184625065678666,0.015037317713417642,0.0032156754697084556,0.010338815803122034,0.001482826440587154
IRN,2024,2,3013.524,0.1251694769174536,"Iran, Islamic Rep.",Upper middle income,Professionals,0.4050259684112524,0.07475697336240249,0.27934497202198255,0.05092402302686734,0.9999999999999999,0.12516947691745361,0.05069688860402155,0.009357291251703932,0.03496546402751227,0.006374133324805348
IRN,2024,3,1430.601,0.059421321631281526,"Iran, Islamic Rep.",Upper middle income,Technicians,0.4983218653382253,0.16676324727949124,0.2949345639449986,0.03662405411373543,0.9999999999999999,0.05942132163128153,0.02961094383616285,0.009909292552871584,0.017525401584357534,0.0021762496989337324
IRN,2024,4,843.842,0.03504974964227193,"Iran, Islamic Rep.",Upper middle income,Clerical support,0.7415488024213892,0.46640010786838376,0.26666522892211425,0.00848346563089119,0.9999999999999999,0.035049749642271935,0.02599109987239627,0.016347207013915475,0.009346549512019237,0.00029734334646155475
IRN,2024,5,4047.904,0.16813339674483033,"Iran, Islamic Rep.",Upper middle income,Service and sales,0.36448756631212076,0.16026805934826605,0.19113316301780536,0.01308634394604935,0.9999999999999999,0.16813339674483035,0.06128253259531346,0.026946413207926033,0.032135867928767006,0.002200251458620424
IRN,2024,6,2534.892,0.10528905881693251,"Iran, Islamic Rep.",Upper middle income,Skilled agriculture,0.3872075204761193,0.12123247164954978,0.22985482315020614,0.03612022567636337,0.9999999999999999,0.10528905881693253,0.04076871539776873,0.012764452838031553,0.024201197994017678,0.003803064565719499
IRN,2024,7,4572.358,0.189917073545568,"Iran, Islamic Rep.",Upper middle income,Craft and trades,0.4243997817928509,0.23041318354443382,0.18162087579551817,0.012365722452898912,0.9999999999999999,0.18991707354556803,0.08060076457147589,0.0437593975250767,0.0344929052258679,0.0023484618205312844
IRN,2024,8,3448.388,0.1432319510873064,"Iran, Islamic Rep.",Upper middle income,Plant and machine operators,0.5491364808366175,0.35729688722802444,0.18181717313766235,0.010022420470930623,0.9999999999999999,0.14323195108730644,0.07865388956344599,0.05117633027509124,0.02604202844968598,0.0014355308386687538
IRN,2024,9,3417.325,0.14194172095756896,"Iran, Islamic Rep.",Upper middle income,Elementary occupations,0.4602256750145672,0.29961153181652667,0.15315455331760694,0.007459589880433494,0.9999999999999999,0.141941720957569,0.06532522434042652,0.04252737644477123,0.021739020870388887,0.0010588270252663964
IRQ,2021,1,62.331,0.007365376361976031,Iraq,Upper middle income,Managers,0.3281246256899568,0.08192502157054704,0.23083201333873518,0.015367590780674612,0.947634113162885,0.007772384150875355,0.002550310640224529,0.0006367527392150414,0.0017941150819886338,0.00011944281902085358
IRQ,2021,2,1405.016,0.16602447633758668,Iraq,Upper middle income,Professionals,0.2960801763099121,0.055790530721791874,0.21317142589327628,0.02711821969484395,0.947634113162885,0.17519892333070686,0.051872928109062466,0.00977444091450666,0.03734740430137357,0.00475108289318223
IRQ,2021,3,478.675,0.05656289053711438,Iraq,Upper middle income,Technicians,0.3661214300673354,0.12347922168461223,0.2236256434145028,0.01901656496822034,0.947634113162885,0.05968853352938763,0.021853251254401497,0.007370293663704666,0.013347886714977433,0.001135070875719398
IRQ,2021,4,157.579,0.01862040785072951,Iraq,Upper middle income,Clerical support,0.6129159810687457,0.34430216584970125,0.2623870031524514,0.006226812066593074,0.947634113162885,0.01964936423466313,0.012043409357265677,0.006765318663564173,0.005155737795384221,0.00012235289831728278
IRQ,2021,5,1989.395,0.23507793726449608,Iraq,Upper middle income,Service and sales,0.24491181032116738,0.11517783096808001,0.12018565329386267,0.009548326059224692,0.947634113162885,0.2480682512366347,0.060754844493570374,0.028571963109480316,0.029814244836341,0.002368636547749057
IRQ,2021,6,729.944,0.08625422796307185,Iraq,Upper middle income,Skilled agriculture,0.27766148708862953,0.08256472838867829,0.17290111098313962,0.022195647716811616,0.947634113162885,0.09102060253528035,0.025272915855649027,0.0075150913260992646,0.01573756330070475,0.002020261228845013
IRQ,2021,7,1791.239,0.2116627262397456,Iraq,Upper middle income,Craft and trades,0.2754489654954535,0.1496072157674165,0.12022673512842041,0.0056150145996165446,0.947634113162885,0.22335912489820187,0.06152403988717949,0.03341613679226662,0.02685373834765189,0.0012541647472609787
IRQ,2021,8,914.644,0.10807940346253396,Iraq,Upper middle income,Plant and machine operators,0.39349766876111414,0.2483968907504715,0.14221952415998632,0.0028812538506563217,0.947634113162885,0.11405182861326207,0.04487912867726076,0.028330119611939958,0.016220396794954444,0.0003286122703663562
IRQ,2021,9,490.724,0.05798666714563099,Iraq,Upper middle income,Elementary occupations,0.2909896237758786,0.1800570505765331,0.10901481442982074,0.0019177587695247615,0.947634113162885,0.06119098747098807,0.01780594242265732,0.011017868725891703,0.00667072414392725,0.00011734955283836718
ISR,2024,1,295.984,0.07267562916925302,Israel,High income,Managers,0.6177169374223647,0.14873896384427554,0.40057221371434615,0.0684057598637429,1.0,0.07267562916925302,0.044892967075674445,0.010809697779365501,0.02911183765941059,0.00497143163689835
ISR,2024,2,1331.877,0.3270278087702619,Israel,High income,Professionals,0.5221270149103066,0.09223316852303666,0.3447364696042366,0.08515737678303331,1.0,0.3270278087702619,0.17075005358587542,0.030162810998026972,0.11273841225786949,0.027848830329978955
ISR,2024,3,619.755,0.15217405182641766,Israel,High income,Technicians,0.6083931514196552,0.2149774643431696,0.3462360362761365,0.04717965080034912,1.0,0.15217405182641766,0.09258165095497219,0.03271399180046935,0.05268814052845822,0.007179518626044614
ISR,2024,4,265.235,0.0651255490253082,Israel,High income,Clerical support,0.8417356255434851,0.5854885772728168,0.2404393781839897,0.015807670086678608,1.0,0.0651255490253082,0.05481849474768071,0.03813026504293878,0.01565874651153604,0.0010294831932058856
ISR,2024,5,796.656,0.19561015470924248,Israel,High income,Service and sales,0.4801244328560283,0.21197758775814346,0.245076318924603,0.023070526173281865,1.0,0.19561015470924248,0.093917214590655,0.041464968736262466,0.047939416660413244,0.004512829193979294
ISR,2024,6,30.039,0.007375747420857856,Israel,High income,Skilled agriculture,0.5537208255631495,0.16071182644451906,0.3307166294596363,0.062292369658994096,1.0,0.007375747420857856,0.004084104951022682,0.0011853698393995168,0.0024392823267717157,0.00045945278485144984
ISR,2024,7,306.864,0.07534709399627566,Israel,High income,Craft and trades,0.5220337587385298,0.27096010943362786,0.2373471404640273,0.013726508840874563,1.0,0.07534709399627566,0.039333726688901095,0.0204160568347367,0.01788341730229031,0.0010342525518740847
ISR,2024,8,228.811,0.05618203479190075,Israel,High income,Plant and machine operators,0.651168240798845,0.40699767146072346,0.2329356736029334,0.011234895735188152,1.0,0.05618203479190075,0.03658395675994152,0.022865957338228958,0.013086800118634842,0.0006311993030777181
